canonical_smiles,molwt
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,665.616
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,744.512
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,791.512
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,666.6
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,745.496
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,792.496
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,750.786
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,829.682
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,876.682
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,730.665
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,809.561
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,856.561
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,684.618
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,763.514
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,810.514
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,690.647
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,769.543
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(I)cc21,816.543
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,580.837
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,659.733
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,706.733
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,608.891
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,687.787
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,734.787
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,623.906
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,702.802
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,749.802
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,624.89
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,703.786
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,750.786
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,709.076
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,787.972
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,834.972
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,688.955
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,767.851
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,814.851
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,642.908
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,721.804
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,768.804
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,648.937
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,727.833
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2ccccc21,774.833
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,659.733
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,738.629
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,785.629
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,687.787
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,766.683
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,813.683
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,702.802
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,781.698
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,828.698
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,703.786
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,782.682
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,829.682
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,787.972
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,866.868
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,913.868
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,767.851
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,846.747
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,893.747
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,721.804
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,800.7
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,847.7
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,727.833
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,806.729
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,853.729
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,706.733
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,785.629
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,832.629
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,734.787
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,813.683
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,860.683
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,749.802
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,828.698
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,875.698
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,750.786
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,829.682
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,876.682
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,834.972
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,913.868
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC[N+](CC)(CC)CC)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,960.868
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,814.851
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,893.747
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,940.747
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,768.804
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,847.7
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,894.7
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,774.833
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,853.729
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,900.729000000001
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,560.716
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,639.612
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,686.612
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,588.77
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,667.666
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,714.666
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,603.785
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,682.681
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,729.681
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,604.769
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,683.665
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,730.665
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,688.955
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,767.851
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,814.851
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,668.834
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,747.73
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,794.73
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,622.787
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,701.683
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,748.683
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,628.816
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,707.712
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccccc21,754.712
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,639.612
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,718.508
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,765.508
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,667.666
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,746.562
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,793.562
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,682.681
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,761.577
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,808.577
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,683.665
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,762.561
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,809.561
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,767.851
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,846.747
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,893.747
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,747.73
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,826.626
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,873.626
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,701.683
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,780.579
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,827.579
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,707.712
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,786.608
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,833.608
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,686.612
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,765.508
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,812.508
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,714.666
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,793.562
