activity_id,assay_id,molregno,smiles,standard_type,pampa_value,units,assay_description,canonical_smiles,papp_cms_pampa,log10_pampa
20675124,1988058,2482604,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(OC3CCCCC3)cc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,permeability,0.3,10'-6 cm/s,Permeability of the compound at 200 uM measured after 5 hrs at pH 7.4 by PAMPA,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(OC3CCCCC3)cc2)c2ccc(OCc3ccccc3)cc2)cc1,3e-07,-6.522878745280337
20675125,1988058,2470891,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(Oc3ccccc3)cc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,permeability,0.3,10'-6 cm/s,Permeability of the compound at 200 uM measured after 5 hrs at pH 7.4 by PAMPA,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(Oc3ccccc3)cc2)c2ccc(OCc3ccccc3)cc2)cc1,3e-07,-6.522878745280337
20675126,1988058,2479772,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2cccc(Oc3ccccc3)c2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,permeability,0.2,10'-6 cm/s,Permeability of the compound at 200 uM measured after 5 hrs at pH 7.4 by PAMPA,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2cccc(Oc3ccccc3)c2)c2ccc(OCc3ccccc3)cc2)cc1,2e-07,-6.698970004336019
20675127,1988058,16485,Cn1c(=O)c2c(ncn2C)n(C)c1=O,permeability,7.7,10'-6 cm/s,Permeability of the compound at 200 uM measured after 5 hrs at pH 7.4 by PAMPA,Cn1c(=O)c2c(ncn2C)n(C)c1=O,7.699999999999999e-06,-5.113509274827519
20675128,1988058,15086,NC(=O)N1c2ccccc2C=Cc2ccccc21,permeability,8.1,10'-6 cm/s,Permeability of the compound at 200 uM measured after 5 hrs at pH 7.4 by PAMPA,NC(=O)N1c2ccccc2C=Cc2ccccc21,8.099999999999999e-06,-5.0915149811213505
20675129,1988058,921,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,permeability,6.0,10'-6 cm/s,Permeability of the compound at 200 uM measured after 5 hrs at pH 7.4 by PAMPA,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,6e-06,-5.221848749616356
20679284,1988850,2482161,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(OCCOCCOCCOCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1,Papp,1.0,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(OCCOCCOCCOCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1,1e-06,-6.0
20679285,1988850,2484178,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(OCCOCCOCCOCCOC23CC4CC(CC(C4)C2)C3)cc1,Papp,1.0,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(OCCOCCOCCOCCOC23CC4CC(CC(C4)C2)C3)cc1,1e-06,-6.0
20679286,1988850,2474478,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,Papp,1.0,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,1e-06,-6.0
20679287,1988850,2485063,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,Papp,1.0,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,1e-06,-6.0
20679288,1988850,2478393,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,Papp,1.0,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,1e-06,-6.0
20679289,1988850,2485635,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCC(F)(F)C(F)(F)C(F)(F)COCCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,Papp,1.0,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCC(F)(F)C(F)(F)C(F)(F)COCCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,1e-06,-6.0
20679290,1988850,2470606,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,Papp,1.0,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,1e-06,-6.0
20679291,1988850,2476498,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCC(F)(F)COc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,Papp,1.0,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCC(F)(F)COc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,1e-06,-6.0
20679292,1988850,2480370,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCC(F)(F)C(F)(F)COc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,Papp,1.0,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCC(F)(F)C(F)(F)COc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,1e-06,-6.0
20679293,1988850,2481281,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOc2ccc(C(=O)N[C@H]3C(C)(C)[C@H](Oc4ccc(C#N)c(C(F)(F)F)c4)C3(C)C)cc2)C(C)(C)C)cc1,Papp,1.0,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOc2ccc(C(=O)N[C@H]3C(C)(C)[C@H](Oc4ccc(C#N)c(C(F)(F)F)c4)C3(C)C)cc2)C(C)(C)C)cc1,1e-06,-6.0
20679294,1988850,2480293,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCCOc2ccc(C(=O)N[C@H]3C(C)(C)[C@H](Oc4ccc(C#N)c(C(F)(F)F)c4)C3(C)C)cc2)C(C)(C)C)cc1,Papp,1.0,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCCOc2ccc(C(=O)N[C@H]3C(C)(C)[C@H](Oc4ccc(C#N)c(C(F)(F)F)c4)C3(C)C)cc2)C(C)(C)C)cc1,1e-06,-6.0
20679295,1988850,2473623,CC(O)(COc1ccc(O)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,Papp,1.4,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,CC(O)(COc1ccc(O)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1.4e-06,-5.853871964321762
20679296,1988850,1438019,CN1C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)c1ccc(O)cc1,Papp,8.3,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,CN1C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)c1ccc(O)cc1,8.3e-06,-5.080921907623926
20679297,1988850,631100,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(O)cc1,Papp,4.6,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(O)cc1,4.599999999999999e-06,-5.337242168318426
20679298,1988850,2485181,N#Cc1ccc(N2CCC[C@@H]2C(O)CO)cc1C(F)(F)F,Papp,13.3,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,N#Cc1ccc(N2CCC[C@@H]2C(O)CO)cc1C(F)(F)F,1.33e-05,-4.876148359032914
20679299,1988850,1518885,O=C1CCC(N2C(=O)c3cccc(O)c3C2=O)C(=O)N1,Papp,2.0,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,O=C1CCC(N2C(=O)c3cccc(O)c3C2=O)C(=O)N1,2e-06,-5.698970004336019
20679302,1988850,2477054,CC(O)(COc1ccc(OCCOCCOCCOCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,Papp,0.3,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,CC(O)(COc1ccc(OCCOCCOCCOCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,3e-07,-6.522878745280337
20679303,1988850,2470323,CC(O)(COc1ccc(OCCOCCOCCOCCOc2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,Papp,0.4,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,CC(O)(COc1ccc(OCCOCCOCCOCCOc2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,4e-07,-6.3979400086720375
20679305,1988850,2486106,CN1C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)c1ccc(OCCOCCOCCOCCOc2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)cc1,Papp,0.3,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,CN1C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)c1ccc(OCCOCCOCCOCCOc2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)cc1,3e-07,-6.522878745280337
20679309,1988850,2484413,N#Cc1ccc(N2CCC[C@@H]2C(O)COCCOCCOCCOCCOC23CC4CC(CC(C4)C2)C3)cc1C(F)(F)F,Papp,2.3,10'-6 cm/s,Apparent permeability in pH 7.4 ammonium acetate buffer incubated for 5 hrs by PAMPA,N#Cc1ccc(N2CCC[C@@H]2C(O)COCCOCCOCCOCCOC23CC4CC(CC(C4)C2)C3)cc1C(F)(F)F,2.2999999999999996e-06,-5.638272163982407
20684802,1990089,2469235,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F,Papp,0.3,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F,3e-07,-6.522878745280337
20684803,1990089,2479122,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F,Papp,0.3,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F,3e-07,-6.522878745280337
20684804,1990089,2477789,Cc1nsc(NS(=O)(=O)c2cc(F)c(O[C@H]3CCC[C@@H]3c3ccnn3C)cc2F)n1,Papp,12.6,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cc1nsc(NS(=O)(=O)c2cc(F)c(O[C@H]3CCC[C@@H]3c3ccnn3C)cc2F)n1,1.26e-05,-4.8996294548824375
20684805,1990089,2470133,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1F,Papp,50.0,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1F,4.9999999999999996e-05,-4.301029995663981
20684806,1990089,2471589,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1F,Papp,50.0,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1F,4.9999999999999996e-05,-4.301029995663981
20684807,1990089,2479277,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1F,Papp,7.1,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1F,7.099999999999999e-06,-5.1487416512809245
20684808,1990089,2477314,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1F,Papp,5.0,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1F,4.9999999999999996e-06,-5.301029995663981
20684810,1990089,2485322,Cn1nccc1[C@H]1CCC[C@@H]1Oc1ccc(S(=O)(=O)Nc2ccncn2)c(F)c1F,Papp,5.4,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cn1nccc1[C@H]1CCC[C@@H]1Oc1ccc(S(=O)(=O)Nc2ccncn2)c(F)c1F,5.4e-06,-5.267606240177032
20684811,1990089,2482339,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)c(F)c1,Papp,2.2,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)c(F)c1,2.2e-06,-5.657577319177793
20684812,1990089,2484948,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)c(F)c1,Papp,2.2,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)c(F)c1,2.2e-06,-5.657577319177793
20684813,1990089,2479491,Cn1nccc1[C@H]1CCCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)c(F)c1,Papp,6.7,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cn1nccc1[C@H]1CCCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)c(F)c1,6.7e-06,-5.173925197299174
20684814,1990089,2474467,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,Papp,14.3,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cn1nccc1[C@H]1CCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,1.43e-05,-4.844663962534939
20684815,1990089,2470126,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,Papp,6.3,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,6.3e-06,-5.200659450546419
20684816,1990089,2470126,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,Papp,5.2,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,5.2e-06,-5.2839966563652006
20684817,1990089,2474046,Cc1cc(S(=O)(=O)Nc2ccncn2)c(F)cc1O[C@H]1CCC[C@@H]1c1ccnn1C,Papp,10.3,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cc1cc(S(=O)(=O)Nc2ccncn2)c(F)cc1O[C@H]1CCC[C@@H]1c1ccnn1C,1.03e-05,-4.987162775294828
20684818,1990089,2476545,Cc1cc(S(=O)(=O)Nc2ccncn2)c(F)cc1O[C@H]1CCCC[C@@H]1c1ccnn1C,Papp,6.7,10'-6 cm/s,Apparent permeability of the compound at 5 uM measured after 4 hrs at pH 7.4 by PAMPA,Cc1cc(S(=O)(=O)Nc2ccncn2)c(F)cc1O[C@H]1CCCC[C@@H]1c1ccnn1C,6.7e-06,-5.173925197299174
20692961,1992246,2474000,CNC(=O)c1ccc(=O)n(Cc2cc(Br)ccc2F)c1,permeability,260.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1ccc(=O)n(Cc2cc(Br)ccc2F)c1,2.6e-07,-6.585026652029182
20692962,1992246,2476436,CNC(=O)c1ccc(=O)n(Cc2ccccc2)c1,permeability,58.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1ccc(=O)n(Cc2ccccc2)c1,5.8e-08,-7.236572006437063
20692963,1992246,2469913,CNC(=O)c1cccn(Cc2ccccc2)c1=O,permeability,595.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cccn(Cc2ccccc2)c1=O,5.95e-07,-6.22548303427145
20692964,1992246,2476493,CCNC(=O)c1cccn(Cc2ccccc2)c1=O,permeability,790.0,nm/s,Artificial membrane permeability by PAMPA method,CCNC(=O)c1cccn(Cc2ccccc2)c1=O,7.900000000000001e-07,-6.102372908709558
20692965,1992246,2471833,CNC(=O)c1cc(C(N)=O)cn(Cc2ccccc2)c1=O,permeability,110.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(N)=O)cn(Cc2ccccc2)c1=O,1.1e-07,-6.958607314841775
20692966,1992246,2480234,CNC(=O)c1cc(C(=O)NC)c(=O)n(Cc2ccccc2)c1,permeability,130.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NC)c(=O)n(Cc2ccccc2)c1,1.3e-07,-6.886056647693163
20692967,1992246,2469835,CCNC(=O)c1cc(C(=O)NC)c(=O)n(Cc2ccccc2)c1,permeability,245.0,nm/s,Artificial membrane permeability by PAMPA method,CCNC(=O)c1cc(C(=O)NC)c(=O)n(Cc2ccccc2)c1,2.4500000000000004e-07,-6.610833915635467
20692968,1992246,2482425,CNC(=O)c1cc(C(=O)NC(C)C)cn(Cc2ccccc2)c1=O,permeability,330.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NC(C)C)cn(Cc2ccccc2)c1=O,3.3e-07,-6.481486060122113
20692969,1992246,2471693,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O,permeability,200.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O,2.0000000000000002e-07,-6.698970004336019
20692970,1992246,2475305,CNC(=O)c1cc(C(=O)NC2CCC2)cn(Cc2ccccc2)c1=O,permeability,427.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NC2CCC2)cn(Cc2ccccc2)c1=O,4.2700000000000005e-07,-6.369572124974976
20692971,1992246,2478618,CNC(=O)c1cc(C(=O)NC2CCOCC2)cn(Cc2ccccc2)c1=O,permeability,110.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NC2CCOCC2)cn(Cc2ccccc2)c1=O,1.1e-07,-6.958607314841775
20692972,1992246,2480127,CNC(=O)c1cc(C(=O)NCCOC)cn(Cc2ccccc2)c1=O,permeability,110.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NCCOC)cn(Cc2ccccc2)c1=O,1.1e-07,-6.958607314841775
20692973,1992246,2474913,CNC(=O)c1cc(C(=O)NCCO)cn(Cc2ccccc2)c1=O,permeability,22.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NCCO)cn(Cc2ccccc2)c1=O,2.2000000000000002e-08,-7.657577319177793
20692974,1992246,2486388,CNC(=O)c1cc(C(=O)NCC(C)C)cn(Cc2ccccc2)c1=O,permeability,510.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NCC(C)C)cn(Cc2ccccc2)c1=O,5.1e-07,-6.292429823902063
20692975,1992246,2471476,CNC(=O)c1cc(C(=O)NCCC(C)C)cn(Cc2ccccc2)c1=O,permeability,530.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NCCC(C)C)cn(Cc2ccccc2)c1=O,5.3e-07,-6.275724130399211
20692976,1992246,2479903,CNC(=O)c1cc(C(=O)NCCC2CCOCC2)cn(Cc2ccccc2)c1=O,permeability,170.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NCCC2CCOCC2)cn(Cc2ccccc2)c1=O,1.7000000000000001e-07,-6.769551078621726
20692977,1992246,2470953,CNC(=O)c1cc(C(=O)NCCC2CCCNC2)cn(Cc2ccccc2)c1=O.Cl,permeability,3.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NCCC2CCCNC2)cn(Cc2ccccc2)c1=O,3.0000000000000004e-09,-8.522878745280337
20692978,1992246,2483371,CNC(=O)c1cc(C(=O)NCCCC2CCCNC2)cn(Cc2ccccc2)c1=O.Cl,permeability,3.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NCCCC2CCCNC2)cn(Cc2ccccc2)c1=O,3.0000000000000004e-09,-8.522878745280337
20692979,1992246,2477646,CNC(=O)c1cc(C(=O)NCCCC2CNCCO2)cn(Cc2ccccc2)c1=O,permeability,15.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NCCCC2CNCCO2)cn(Cc2ccccc2)c1=O,1.5000000000000002e-08,-7.823908740944319
20692980,1992246,2480861,CNC(=O)c1cc(C(=O)NC2CC2)cn([C@H](C)c2ccccc2)c1=O,permeability,300.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NC2CC2)cn([C@H](C)c2ccccc2)c1=O,3.0000000000000004e-07,-6.522878745280337
20692981,1992246,2484396,CNC(=O)c1cc(C(=O)NC2CC2)c(C)n(Cc2ccccc2)c1=O,permeability,110.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NC2CC2)c(C)n(Cc2ccccc2)c1=O,1.1e-07,-6.958607314841775
20692982,1992246,2472232,CNC(=O)c1cc(C(=O)NC2CC2)cn(CC2CCCCC2)c1=O,permeability,190.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NC2CC2)cn(CC2CCCCC2)c1=O,1.9e-07,-6.721246399047171
20692983,1992246,2486297,CNC(=O)c1cc(C(=O)NC2CC2)cn(CC2CCCCO2)c1=O,permeability,46.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NC2CC2)cn(CC2CCCCO2)c1=O,4.6e-08,-7.337242168318426
20692984,1992246,2481518,CNC(=O)c1cc(C(=O)NC2CC2)cn(CC2CCCOC2)c1=O,permeability,22.0,nm/s,Artificial membrane permeability by PAMPA method,CNC(=O)c1cc(C(=O)NC2CC2)cn(CC2CCCOC2)c1=O,2.2000000000000002e-08,-7.657577319177793
