activity_id,assay_id,molregno,smiles,standard_type,mdck_value,units,assay_description
22429134,2021998,2528324,N#CC[C@]1(n2cc(-c3nc(-c4cc[nH]n4)cn4nccc34)cn2)C[C@@H](C#N)C1,Papp,7,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429135,2021998,2488499,N#CC[C@]1(n2cc(-c3nc(-c4cn[nH]c4)cn4nccc34)cn2)C[C@H](C#N)C1,Papp,7,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429136,2021998,2518575,N#CC[C@]1(n2cc(-c3nc(-c4cn[nH]c4)cn4nccc34)cn2)C[C@@H](C#N)C1,Papp,6,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429137,2021998,2366594,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,Papp,17,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429138,2021998,2487966,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@H](C#N)C4)c3)n2)cn1,Papp,15,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429139,2021998,2518564,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](CC#N)C4)c3)n2)cn1,Papp,20,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429140,2021998,2516879,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@H](CC#N)C4)c3)n2)cn1,Papp,21,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429141,2021998,2506090,CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cnn(C)c4)cn4nccc34)cn2)C1,Papp,22,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429142,2021998,2511513,CO[C@H]1C[C@@](CC#N)(n2cc(-c3nc(-c4cnn(C)c4)cn4nccc34)cn2)C1,Papp,20,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429143,2021998,2489571,Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CN(CC#N)C4)c3)n2)cn1,Papp,11,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429144,2021998,2518946,Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CN(CCO)C4)c3)n2)cn1,Papp,7,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429145,2021998,2508469,CC(=O)N1CC(CC#N)(n2cc(-c3nc(-c4cnn(C)c4)cn4nccc34)cn2)C1,Papp,4,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429146,2021998,2508948,Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CN(CC5CC5)C4)c3)n2)cn1,Papp,27,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429147,2021998,2487756,CCN1CC(CC#N)(n2cc(-c3nc(-c4cnn(C)c4)cn4nccc34)cn2)C1,Papp,33,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429148,2021998,2515295,Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CN(CC(F)(F)F)C4)c3)n2)cn1,Papp,18,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429768,2022246,2501390,C[C@H]1[C@H](O)CN1c1nc(N2C[C@@H]3[C@@H](CC(=O)O)[C@@H]3C2)cc(C(F)(F)F)c1C#N,Papp,5.6,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429769,2022246,2519516,C[C@H]1[C@H](O)CN1c1nc(N2C[C@@H]3[C@@H](CC(=O)O)[C@@H]3C2)cc(C(F)(F)F)n1,Papp,1.4,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429770,2022246,2420086,C[C@H]1CCN1c1nc(N2C[C@@H]3[C@@H](CC(=O)O)[C@@H]3C2)cc(C(F)(F)F)n1,Papp,25,10^-6 cm/s,Apparent permeability in MDCK-II cells
22429771,2022246,2210353,C[C@]1(O)CCN(c2nc(N3C[C@H](O)[C@@H](O)C3)cc(C(F)(F)F)c2C#N)C1,Papp,3.5,10^-6 cm/s,Apparent permeability in MDCK-II cells
22455826,2027839,2058865,Nc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cn1,permeability,9,10^-6 cm/s,Permeability in MDCK-II cells
22455827,2027839,2058866,Nc1ncc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cn1,permeability,26,10^-6 cm/s,Permeability in MDCK-II cells
22455828,2027839,2058859,NC(=O)c1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1,permeability,12,10^-6 cm/s,Permeability in MDCK-II cells
22455829,2027839,2535923,Nc1ncc(-c2ccc(C(=O)O)nc2)cc1-c1ccc(Cl)cc1,permeability,16,10^-6 cm/s,Permeability in MDCK-II cells
22455830,2027839,2504419,Nc1ncc(-c2ccc(C(=O)O)cc2)cc1-c1ccc(Cl)cc1,permeability,19,10^-6 cm/s,Permeability in MDCK-II cells
22455831,2027839,2498354,Nc1ncc(-c2ccc(NCC(=O)O)nc2)cc1-c1ccc(Cl)cc1,permeability,3,10^-6 cm/s,Permeability in MDCK-II cells
22455832,2027839,2488449,Nc1ncc(-c2cccc(C(=O)O)c2)cc1-c1ccc(Cl)cc1,permeability,18,10^-6 cm/s,Permeability in MDCK-II cells
22455833,2027839,2492804,CS(=O)(=O)NC(=O)c1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1,permeability,5,10^-6 cm/s,Permeability in MDCK-II cells
22455834,2027839,2517281,CC(=O)NS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1,permeability,4,10^-6 cm/s,Permeability in MDCK-II cells
22455835,2027839,2526633,Nc1ncc(-c2ccc(-c3nn[nH]n3)cc2)cc1-c1ccc(Cl)cc1,permeability,7,10^-6 cm/s,Permeability in MDCK-II cells
22455836,2027839,2524729,Nc1ncc(-c2ccc(C(=O)O)cc2)cc1-c1ccccc1,permeability,17,10^-6 cm/s,Permeability in MDCK-II cells
22455837,2027839,2534148,Nc1ncc(-c2ccc(C(=O)O)cc2)cc1-c1cccc(Cl)c1,permeability,16,10^-6 cm/s,Permeability in MDCK-II cells
22455838,2027839,2504719,Nc1ncc(-c2ccc(C(=O)O)cc2)cc1-c1ccc(F)cc1,permeability,17,10^-6 cm/s,Permeability in MDCK-II cells
22455839,2027839,2524763,Nc1ncc(-c2ccc(C(=O)O)cc2)cc1-c1ccc(C(F)(F)F)cc1,permeability,13,10^-6 cm/s,Permeability in MDCK-II cells
22455840,2027839,2501154,N#Cc1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cnc2N)cc1,permeability,12,10^-6 cm/s,Permeability in MDCK-II cells
22455841,2027839,2489154,Cc1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cnc2N)cc1,permeability,15,10^-6 cm/s,Permeability in MDCK-II cells
22455842,2027839,2536803,COc1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cnc2N)cc1,permeability,13,10^-6 cm/s,Permeability in MDCK-II cells
22455843,2027839,2526605,Cn1cc(-c2cc(-c3ccc(C(=O)O)cc3)cnc2N)cn1,permeability,5,10^-6 cm/s,Permeability in MDCK-II cells
22455844,2027839,2497717,Nc1ncc(-c2ccc(C(=O)O)cc2)cc1COc1ccccc1,permeability,13,10^-6 cm/s,Permeability in MDCK-II cells
22455845,2027839,2503829,Nc1ncc(-c2ccc(C(=O)O)cc2)cc1OCc1ccccc1,permeability,17,10^-6 cm/s,Permeability in MDCK-II cells
22455846,2027839,2524456,Nc1ncc(-c2ccc(C(=O)O)cc2)cc1OCC1CCC1,permeability,18,10^-6 cm/s,Permeability in MDCK-II cells
22455847,2027839,2507636,CC(C)(C(=O)O)c1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1,permeability,11,10^-6 cm/s,Permeability in MDCK-II cells
22455848,2027839,2517636,CC(C)(C(=O)O)c1cccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)c1,permeability,10,10^-6 cm/s,Permeability in MDCK-II cells
22455849,2027839,2515450,Nc1ncc(-c2ccc(C3(C(=O)O)CCCC3)cc2)cc1-c1ccc(Cl)cc1,permeability,3,10^-6 cm/s,Permeability in MDCK-II cells
22455850,2027839,2523733,Nc1ncc(-c2ccc(C3(C(=O)O)CCOCC3)cc2)cc1-c1ccc(Cl)cc1,permeability,10,10^-6 cm/s,Permeability in MDCK-II cells
22455851,2027839,2514296,Nc1ncc(-c2ccc(C3(c4nn[nH]n4)CCCC3)cc2)cc1-c1ccc(Cl)cc1,permeability,1,10^-6 cm/s,Permeability in MDCK-II cells
22455852,2027839,2520302,Nc1ncc(-c2ccc3c(c2)CC[C@@H]3C(=O)O)cc1-c1ccc(Cl)cc1,permeability,13,10^-6 cm/s,Permeability in MDCK-II cells
22455853,2027839,2497908,Nc1ncc(-c2ccc3c(c2)CC[C@H]3C(=O)O)cc1-c1ccc(Cl)cc1,permeability,12,10^-6 cm/s,Permeability in MDCK-II cells
22455854,2027839,2516098,Nc1ncc(-c2ccc(OCC(=O)O)cc2)cc1-c1ccc(Cl)cc1,permeability,7,10^-6 cm/s,Permeability in MDCK-II cells
22455855,2027839,2507080,C[C@H](Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,permeability,5,10^-6 cm/s,Permeability in MDCK-II cells
22455856,2027839,2503655,C[C@@H](Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,permeability,5,10^-6 cm/s,Permeability in MDCK-II cells
22455857,2027839,2493924,CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,permeability,8,10^-6 cm/s,Permeability in MDCK-II cells
22455858,2027839,2523743,Nc1ncc(-c2ccc(OC3(C(=O)O)CCCC3)cc2)cc1-c1ccc(Cl)cc1,permeability,3,10^-6 cm/s,Permeability in MDCK-II cells
22455859,2027839,2487835,CC(C)(Oc1cccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)c1)C(=O)O,permeability,10,10^-6 cm/s,Permeability in MDCK-II cells
22455860,2027839,2497877,CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cn1)C(=O)O,permeability,9,10^-6 cm/s,Permeability in MDCK-II cells
22455861,2027839,2516878,CC(C)(COc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,permeability,4,10^-6 cm/s,Permeability in MDCK-II cells
22491586,2035625,2511498,CC(C)/C(=C1/SC(=O)NC1=O)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,Papp,22.9,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491587,2035625,2492443,CC(C)/C(=C1\C(=O)NC(=O)N1C)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,Papp,6.85,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491588,2035625,2513305,CC(C)[C@@H](c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O)[C@H]1OC(=O)NC1=O,Papp,9.14,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491589,2035625,2507936,CC(C)[C@@H](c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O)[C@@H]1OC(=O)NC1=O,Papp,3.15,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491592,2035625,2500391,CC(C)C(c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O)C1SC(=O)NC1=O,Papp,26.3,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491593,2035625,2527852,CC(C)C(/C=C1\OC(=O)NC1=O)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,Papp,9.9,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491594,2035625,2488325,CC(C)[C@H](C[C@@H]1OC(=O)NC1=O)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,Papp,10.8,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491595,2035625,2499925,CC(C)[C@H](C[C@H]1OC(=O)NC1=O)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,Papp,10.3,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491596,2035625,2530289,CC(C)C(/C=C1\NC(=O)NC1=O)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,Papp,12.3,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491597,2035625,2533416,CC(C)C(CC1NC(=O)NC1=O)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,Papp,17.1,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491598,2035625,2496894,CC(C)C(/C=C1/C(=O)NC(=O)N1C)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,Papp,14.1,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491599,2035625,2496831,CC(C)C(CC1C(=O)NC(=O)N1C)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,Papp,17.6,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491600,2035625,2529319,CC(C)C(/C=C1\SC(=O)NC1=O)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,Papp,15.4,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491601,2035625,2510516,CC(C)[C@H](C[C@H]1SC(=O)NC1=O)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,Papp,17.6,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22491602,2035625,2532470,CC(C)[C@@H](C[C@H]1SC(=O)NC1=O)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,Papp,25.5,10^-6 cm/s,Apparent permeability across apical to basolateral side in dog MDCK cells
22763129,2048123,29890,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,Papp,24,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763130,2048123,11674,CC(C)Cc1ccc(C(C)C(=O)O)cc1,Papp,33,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763131,2048123,5080,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,Papp,15,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763132,2048123,51056,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,Papp,21,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763133,2048123,417180,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,Papp,5.2,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763134,2048123,93617,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,Papp,7.4,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763135,2048123,403465,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,Papp,19,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763136,2048123,431125,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O,Papp,2.5,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763137,2048123,560084,CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,Papp,4.6,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763138,2048123,225763,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C=C(C(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,Papp,20,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763139,2048123,140116,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,Papp,11,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763140,2048123,139286,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,Papp,9.7,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763141,2048123,341224,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,Papp,5.7,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763142,2048123,5582,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,Papp,14,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763143,2048123,681923,O=C(O)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1,Papp,12,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763144,2048123,421066,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,Papp,8.6,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763145,2048123,47447,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,Papp,6,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763146,2048123,675704,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,Papp,8.5,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763147,2048123,1519188,Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,Papp,3.8,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763148,2048123,2318972,Cc1nn(-c2cnc(OCC(C)C)c(Cl)c2)c2ccc(C(=O)NS(C)(=O)=O)cc12,Papp,3.9,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763149,2048123,248669,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,Papp,19,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763150,2048123,116949,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Papp,12,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763151,2048123,15090,CN(C)C(=O)CCS[C@H](SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,Papp,8.5,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763152,2048123,81683,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Papp,0.4,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763153,2048123,1280127,CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,Papp,1.2,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763154,2048123,1518920,CCN1CC(n2nccc2-c2cc(Cl)ccc2Oc2ccc(S(=O)(=O)Nc3cscn3)cc2C#N)C1,Papp,3.2,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763155,2048123,1518948,O=S(=O)(Nc1nncs1)c1cc(Cl)c(Oc2ccc(C(F)(F)F)cc2-c2ccnnc2)cc1F,Papp,0.8,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763156,2048123,178796,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,Papp,0.46,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763157,2048123,418845,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,Papp,0.89,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763158,2048123,139045,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,Papp,0.32,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763159,2048123,1178248,O=C(O)[C@@H]1CCC[C@H]1C(=O)c1ccc(-c2ccc(Nc3nc4ccc(F)cc4s3)c(F)c2)cc1,Papp,2.3,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763160,2048123,1834295,COc1ccccc1[C@H](Cn1c(=O)n(C(C)(C)C(=O)O)c(=O)c2c(C)c(-c3ncco3)sc21)OC1CCOCC1,Papp,5.5,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763161,2048123,1376140,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,Papp,25,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763162,2048123,2056751,Cn1cc(C(=O)O)c2ccc(N3CCC(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)cc21,Papp,17,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763163,2048123,2521814,Cc1ccc(S(=O)(=O)NCCc2ccc(Oc3ccc(F)c(F)c3)cc2)cc1C(=O)O,Papp,7.3,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22763164,2048123,1429059,O=C(O)c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(C(F)(F)F)c2)nc1,Papp,1.1,10^-6 cm/s,Apparent permeability in dog MDCKII-LE cells at pH 7.4
22791266,2054547,2493644,O=C(O)C[C@H](C(=O)N1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(C(F)(F)F)c1,permeability,295,nm/s,Passive permeability of compound in MDCK cells
22791267,2054547,2503399,N#Cc1cccc([C@H](CC(=O)O)C(=O)N2CC[C@@H](CCc3ccc4c(n3)NCCC4)C2)c1,permeability,57,nm/s,Passive permeability of compound in MDCK cells
22791268,2054547,2505017,Cc1cccc([C@H](CC(=O)O)C(=O)N2CC[C@@H](CCc3ccc4c(n3)NCCC4)C2)c1,permeability,176,nm/s,Passive permeability of compound in MDCK cells
22817183,2060079,2515363,Cc1cc(F)c(NC(=O)NCCC(C)(C)C)cc1-c1ccc2c(=O)n(C)ncc2c1,Papp,8.7,10^-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells
22817184,2060079,2513156,Cc1cc(F)c(C(=O)NCCCC(C)(C)C)cc1-c1ccc2c(=O)n(C)ncc2c1,Papp,8.1,10^-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells
22817185,2060079,2506240,Cc1cc(F)c(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1ccc2c(=O)n(C)ncc2c1,Papp,7.8,10^-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells
22817186,2060079,2515010,Cc1cc(F)c(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1cnc2c(=O)n(C)ncc2c1,Papp,14,10^-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells
22818754,2060628,2201704,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F,Papp,2,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay
22818755,2060628,2532496,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2(Cc3ccccc3)CCCN2)cc1F,Papp,13,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay
22818756,2060628,2500674,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl)Cc1ccccc1,Papp,10,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay
22818757,2060628,2515670,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)Cc1ccccc1,Papp,8,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay
22818758,2060628,2514673,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC1CCC1,Papp,5,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay
22818759,2060628,2510303,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC1CC1,Papp,3,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay
22818760,2060628,2511118,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC1(C)CC1,Papp,7,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay
22818761,2060628,2495067,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC(C)(C)C.Cl,Papp,8,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay
22818762,2060628,2506013,CN[C@H](CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC12CC(C1)C2,Papp,10,10^-6 cm/s,Apparent permeability in MDCK cells by Monolayer assay
22819239,2060780,2487696,O=C(Nc1ccc(N2CCOCC2)cc1N1CCOCC1)c1cnn(-c2ccccc2)n1,permeability,4.1,10^-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells
22819240,2060780,2487590,COc1ccc(-n2ncc3c(=O)n(CC(=O)Nc4cc(C(F)(F)F)ccc4Cl)cnc32)cc1,permeability,4.8,10^-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells
22819241,2060780,2524600,Cc1nc2nc(-c3cccnc3)nn2c(C)c1CC(=O)Nc1cccc(C(F)(F)F)c1,permeability,7.7,10^-6 cm/s,Permeability from apical to basolateral side in dog MDCK cells
22827693,2062587,2237480,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,permeability,22,10^-6 cm/s,Permeability of compound in MDCKII-LE cells
22827694,2062587,2526811,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cocn2)cc1,permeability,32,10^-6 cm/s,Permeability of compound in MDCKII-LE cells
22827695,2062587,2527010,O=C(N[C@H]1CCOC[C@@H]1O)c1cc(Cc2ccc(-n3cccn3)cc2)ccn1,permeability,24,10^-6 cm/s,Permeability of compound in MDCKII-LE cells
22827696,2062587,2508409,Cc1cnc(C(=O)N[C@H]2CCCC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,permeability,19,10^-6 cm/s,Permeability of compound in MDCKII-LE cells
22827697,2062587,2516571,Cc1cc(N)c(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,permeability,19,10^-6 cm/s,Permeability of compound in MDCKII-LE cells
22827698,2062587,2490322,Cc1ncc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,permeability,8,10^-6 cm/s,Permeability of compound in MDCKII-LE cells
22827699,2062587,2501599,Cc1ccc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,permeability,16,10^-6 cm/s,Permeability of compound in MDCKII-LE cells
