activity_id,assay_id,molregno,smiles,standard_type,caco2_value,units,assay_description,canonical_smiles,papp_cms_caco2,log10_caco2
16565787,1574643,2083129,CN(C)C(=O)Oc1cccc(NC(=O)C2(N)CCN(c3ncnc4[nH]c5c(c34)CCCC5)CC2)c1,Papp,3.1,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at pH 7.4,CN(C)C(=O)Oc1cccc(NC(=O)C2(N)CCN(c3ncnc4[nH]c5c(c34)CCCC5)CC2)c1,3.1e-06,-5.508638306165728
16565788,1574643,2083130,CN(C)CC1(C(=O)Nc2cccc(OC(=O)N(C)C)c2)CCN(c2ncnc3[nH]c4c(c23)CCCC4)CC1,Papp,0.5,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at pH 7.4,CN(C)CC1(C(=O)Nc2cccc(OC(=O)N(C)C)c2)CCN(c2ncnc3[nH]c4c(c23)CCCC4)CC1,5e-07,-6.301029995663981
16565789,1574643,2083131,CN(C)C(=O)Oc1cccc(NC(=O)C2(N(C)C)CCN(c3ncnc4[nH]c5c(c34)CCCC5)CC2)c1,Papp,15.0,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at pH 7.4,CN(C)C(=O)Oc1cccc(NC(=O)C2(N(C)C)CCN(c3ncnc4[nH]c5c(c34)CCCC5)CC2)c1,1.4999999999999999e-05,-4.823908740944319
16585185,1576679,2337625,CCC[C@@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@]1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCN(c2ccccc2OCCO)CC1,permeability,99.0,nm/s,Permeability from apical to basolateral side in human Caco2 cells,CCC[C@@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@]1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCN(c2ccccc2OCCO)CC1,9.9e-08,-7.00436480540245
16585186,1576679,2085908,CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCC(=O)O)CC1,permeability,7.0,nm/s,Permeability from apical to basolateral side in human Caco2 cells,CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCC(=O)O)CC1,7.000000000000001e-09,-8.154901959985743
16585187,1576679,2337619,CCC[C@@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCC(=O)NC)CC1,permeability,181.0,nm/s,Permeability from apical to basolateral side in human Caco2 cells,CCC[C@@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCC(=O)NC)CC1,1.8100000000000002e-07,-6.7423214251308154
16585188,1576679,2085912,CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCCC(=O)O)CC1,permeability,180.0,nm/s,Permeability from apical to basolateral side in human Caco2 cells,CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCCC(=O)O)CC1,1.8000000000000002e-07,-6.7447274948966935
16586499,1577006,2085755,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NCCF)c2)CC1,Papp,2.4,ucm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 2.5 mg/ml after 2 hrs by reversed-phase HPLC method,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NCCF)c2)CC1,2.4e-06,-5.619788758288394
16586500,1577006,2085760,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(N[C@H]3CC[C@H](O)CC3)c2)CC1,Papp,1.8,ucm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 2.5 mg/ml after 2 hrs by reversed-phase HPLC method,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(N[C@H]3CC[C@H](O)CC3)c2)CC1,1.8e-06,-5.744727494896694
16586501,1577006,2085762,CN1CCC(Nc2cc(N3CCN(C)CC3)ccc2C(=O)Nc2n[nH]c3ccc(Cc4cc(F)cc(F)c4)cc23)CC1,Papp,1.5,ucm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 2.5 mg/ml after 2 hrs by reversed-phase HPLC method,CN1CCC(Nc2cc(N3CCN(C)CC3)ccc2C(=O)Nc2n[nH]c3ccc(Cc4cc(F)cc(F)c4)cc23)CC1,1.5e-06,-5.823908740944319
16586502,1577006,1304559,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,Papp,2.4,ucm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 2.5 mg/ml after 2 hrs by reversed-phase HPLC method,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,2.4e-06,-5.619788758288394
16586503,1577006,2086119,CN(C)CCN(C)C(=O)c1ccc(C(=O)Nc2n[nH]c3ccc(Cc4cc(F)cc(F)c4)cc23)c(NC2CCOCC2)c1,Papp,2.7,ucm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 2.5 mg/ml after 2 hrs by reversed-phase HPLC method,CN(C)CCN(C)C(=O)c1ccc(C(=O)Nc2n[nH]c3ccc(Cc4cc(F)cc(F)c4)cc23)c(NC2CCOCC2)c1,2.7e-06,-5.568636235841013
16586504,1577006,2086120,O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc(N2CCNCC2)cc1NC1CCOCC1,Papp,0.6,ucm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 2.5 mg/ml after 2 hrs by reversed-phase HPLC method,O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc(N2CCNCC2)cc1NC1CCOCC1,6e-07,-6.221848749616356
16586505,1577006,2086121,O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc(CN2CCCCC2)cc1NC1CCOCC1,Papp,1.1,ucm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 2.5 mg/ml after 2 hrs by reversed-phase HPLC method,O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc(CN2CCCCC2)cc1NC1CCOCC1,1.1e-06,-5.958607314841775
16586506,1577006,2086122,CN1CCC(Oc2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,Papp,0.3,ucm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 2.5 mg/ml after 2 hrs by reversed-phase HPLC method,CN1CCC(Oc2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,3e-07,-6.522878745280337
16604741,1579133,2087727,COc1ccc(-c2nnn[nH]2)cc1-c1ccc(C#CCO)s1,Papp,1.39,10'-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells at pH 7.4,COc1ccc(-c2nnn[nH]2)cc1-c1ccc(C#CCO)s1,1.3899999999999998e-06,-5.856985199745905
16604742,1579133,2087730,COc1cc(C)c(C(=O)NS(C)(=O)=O)cc1-c1ccc(C#CCO)s1,Papp,0.5,10'-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells at pH 7.4,COc1cc(C)c(C(=O)NS(C)(=O)=O)cc1-c1ccc(C#CCO)s1,5e-07,-6.301029995663981
16604739,1579133,2087722,O=C(O)Cc1cc(CC(=O)O)cc(-c2ccc(C#CCO)s2)c1,Papp,0.51,10'-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells at pH 7.4,O=C(O)Cc1cc(CC(=O)O)cc(-c2ccc(C#CCO)s2)c1,5.1e-07,-6.292429823902063
16604740,1579133,2087724,COc1ccc(CC(=O)O)cc1-c1ccc(C#CCO)s1,Papp,2.73,10'-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells at pH 7.4,COc1ccc(CC(=O)O)cc1-c1ccc(C#CCO)s1,2.7299999999999997e-06,-5.563837352959244
16604743,1579133,2087732,COc1cc(C)c(C(=O)NS(=O)(=O)c2ccccc2)cc1-c1ccc(C#CCO)s1,Papp,0.5,10'-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells at pH 7.4,COc1cc(C)c(C(=O)NS(=O)(=O)c2ccccc2)cc1-c1ccc(C#CCO)s1,5e-07,-6.301029995663981
16604744,1579133,2087733,COc1cc(OC)c(-c2ccc(C#CCO)s2)cc1C(=O)NS(=O)(=O)c1ccccc1,Papp,10.8,10'-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells at pH 7.4,COc1cc(OC)c(-c2ccc(C#CCO)s2)cc1C(=O)NS(=O)(=O)c1ccccc1,1.08e-05,-4.966576244513051
16604745,1579133,2087734,COc1cccc(S(=O)(=O)NC(=O)c2cc(-c3ccc(C#CCO)s3)c(OC)cc2OC)c1,Papp,3.91,10'-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells at pH 7.4,COc1cccc(S(=O)(=O)NC(=O)c2cc(-c3ccc(C#CCO)s3)c(OC)cc2OC)c1,3.91e-06,-5.407823242604133
16604747,1579133,2087736,COc1cc(C)c(S(=O)(=O)NC(=O)c2cccc3cccnc23)cc1-c1ccc(C#CCO)s1,Papp,2.57,10'-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells at pH 7.4,COc1cc(C)c(S(=O)(=O)NC(=O)c2cccc3cccnc23)cc1-c1ccc(C#CCO)s1,2.5699999999999995e-06,-5.590066876668706
16599152,1579322,2087156,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCn2ccnn2)cc1O,Papp,53.0,ucm/s,Apparent permeability from apical to basolateral side in human Caco cells,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCn2ccnn2)cc1O,5.3e-05,-4.275724130399211
16599153,1579322,2087148,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CC2CN(C(C)=O)C2)cc1O,Papp,49.0,ucm/s,Apparent permeability from apical to basolateral side in human Caco cells,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CC2CN(C(C)=O)C2)cc1O,4.9e-05,-4.309803919971486
16599154,1579322,2087150,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CC2CN(C(=O)OCC)C2)cc1O,Papp,22.0,ucm/s,Apparent permeability from apical to basolateral side in human Caco cells,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CC2CN(C(=O)OCC)C2)cc1O,2.2e-05,-4.657577319177793
16599151,1579322,318390,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,Papp,1.5,ucm/s,Apparent permeability from apical to basolateral side in human Caco cells,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,1.5e-06,-5.823908740944319
16612836,1583668,2089666,CCc1cc(-c2c[nH]c3ncc(-c4cn[nH]c4)cc23)nc(N)n1,Papp,0.89,10'-6 cm/s,Permeability across apical to basolateral side in human Caco2 cells,CCc1cc(-c2c[nH]c3ncc(-c4cn[nH]c4)cc23)nc(N)n1,8.9e-07,-6.050609993355088
16612837,1583668,2089668,CCc1cc(-c2c[nH]c3ncc(-c4cnn(C)c4)cc23)nc(N)n1,Papp,5.4,10'-6 cm/s,Permeability across apical to basolateral side in human Caco2 cells,CCc1cc(-c2c[nH]c3ncc(-c4cnn(C)c4)cc23)nc(N)n1,5.4e-06,-5.267606240177032
16612838,1583668,2089671,CCc1cc(-c2c[nH]c3ncc(-c4cnn(CCN(C)C)c4)cc23)nc(N)n1,Papp,7.3,10'-6 cm/s,Permeability across apical to basolateral side in human Caco2 cells,CCc1cc(-c2c[nH]c3ncc(-c4cnn(CCN(C)C)c4)cc23)nc(N)n1,7.2999999999999996e-06,-5.136677139879544
16612839,1583668,2089672,CCc1cc(-c2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)nc(N)n1,Papp,1.3,10'-6 cm/s,Permeability across apical to basolateral side in human Caco2 cells,CCc1cc(-c2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)nc(N)n1,1.3e-06,-5.886056647693163
16612840,1583668,2089673,CCc1cc(-c2c[nH]c3ncc(-c4cnn(CC(C)C)c4)cc23)nc(N)n1,Papp,27.0,10'-6 cm/s,Permeability across apical to basolateral side in human Caco2 cells,CCc1cc(-c2c[nH]c3ncc(-c4cnn(CC(C)C)c4)cc23)nc(N)n1,2.7e-05,-4.568636235841013
16612841,1583668,2089674,CCCCc1cc(-c2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)nc(N)n1,Papp,0.3,10'-6 cm/s,Permeability across apical to basolateral side in human Caco2 cells,CCCCc1cc(-c2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)nc(N)n1,3e-07,-6.522878745280337
16622885,1585290,2091377,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cc(F)cc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1,Papp,23.0,nm/s,Apparent permeability in human Caco2 cells from apical to basolateral direction at 2 uM by LC-MS/MS analysis,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cc(F)cc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1,2.3e-08,-7.638272163982407
16622886,1585290,2091376,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2ccc(Cl)c(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1,Papp,10.0,nm/s,Apparent permeability in human Caco2 cells from apical to basolateral direction at 2 uM by LC-MS/MS analysis,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2ccc(Cl)c(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1,1e-08,-8.0
16622887,1585290,2091186,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)n2)N=C1c1ccc(Cl)c(Cl)c1,Papp,39.0,nm/s,Apparent permeability in human Caco2 cells from apical to basolateral direction at 2 uM by LC-MS/MS analysis,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)n2)N=C1c1ccc(Cl)c(Cl)c1,3.9000000000000005e-08,-7.4089353929735005
16622888,1585290,2091375,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC)c2)N=C1c1ccc(Cl)c(Cl)c1,Papp,62.0,nm/s,Apparent permeability in human Caco2 cells from apical to basolateral direction at 2 uM by LC-MS/MS analysis,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC)c2)N=C1c1ccc(Cl)c(Cl)c1,6.2e-08,-7.2076083105017466
16622889,1585290,2091374,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1,Papp,32.0,nm/s,Apparent permeability in human Caco2 cells from apical to basolateral direction at 2 uM by LC-MS/MS analysis,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1,3.2e-08,-7.494850021680094
16622890,1585290,2091372,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(C)c1,Papp,33.0,nm/s,Apparent permeability in human Caco2 cells from apical to basolateral direction at 2 uM by LC-MS/MS analysis,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(C)c1,3.3000000000000004e-08,-7.481486060122113
16622891,1585290,2091188,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1,Papp,34.0,nm/s,Apparent permeability in human Caco2 cells from apical to basolateral direction at 2 uM by LC-MS/MS analysis,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1,3.4e-08,-7.468521082957745
16626656,1586139,2092136,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccc(I)cc1,Papp,4.05,10'-5cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 1 to 2 hrs by LC-MS analysis,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccc(I)cc1,4.05e-05,-4.392544976785332
16626657,1586139,2092135,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1cccc(I)c1,Papp,3.14,10'-5cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 1 to 2 hrs by LC-MS analysis,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1cccc(I)c1,3.1400000000000004e-05,-4.503070351926785
16626658,1586139,2092134,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1I,Papp,3.01,10'-5cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 1 to 2 hrs by LC-MS analysis,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1I,3.01e-05,-4.521433504406157
16626681,1586144,2092134,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1I,Papp,3.38,10'-5cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 1 to 2 hrs by LC-MS analysis,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1I,3.38e-05,-4.471083299722345
16626682,1586144,2092135,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1cccc(I)c1,Papp,2.7,10'-5cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 1 to 2 hrs by LC-MS analysis,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1cccc(I)c1,2.7000000000000002e-05,-4.568636235841013
16626683,1586144,2092136,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccc(I)cc1,Papp,1.71,10'-5cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 10 uM after 1 to 2 hrs by LC-MS analysis,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccc(I)cc1,1.7100000000000002e-05,-4.767003889607846
16650862,1589668,2095879,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCNCC5)nc34)cc2)cn1,Papp,0.96,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCNCC5)nc34)cc2)cn1,9.6e-07,-6.017728766960432
16650863,1589668,2095880,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCOCC5)nc34)cc2)cn1,Papp,34.0,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCOCC5)nc34)cc2)cn1,3.4e-05,-4.468521082957745
16650864,1589668,2095881,COC1CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3n2)C1,Papp,28.6,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,COC1CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3n2)C1,2.86e-05,-4.543633966870957
16650865,1589668,2095882,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCC5)nc34)cc2)cn1,Papp,42.6,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCC5)nc34)cc2)cn1,4.26e-05,-4.370590400897282
16650866,1589668,2095883,COC1(C)CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3n2)C1,Papp,40.1,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,COC1(C)CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3n2)C1,4.01e-05,-4.396855627379818
16650867,1589668,2095884,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CC(F)(F)C5)nc34)cc2)cn1,Papp,23.9,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CC(F)(F)C5)nc34)cc2)cn1,2.3899999999999998e-05,-4.621602099051862
16650868,1589668,2095885,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CC(C)(F)C5)nc34)cc2)cn1,Papp,27.6,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CC(C)(F)C5)nc34)cc2)cn1,2.76e-05,-4.559090917934783
16650869,1589668,2095886,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCCC5)nc34)cc2)cn1,Papp,30.0,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCCC5)nc34)cc2)cn1,2.9999999999999997e-05,-4.522878745280337
16650871,1589668,2095888,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCC5)cc34)cc2)cn1,Papp,27.2,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCC5)cc34)cc2)cn1,2.7199999999999997e-05,-4.565431095965802
16650872,1589668,2095889,COC1CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3c2)C1,Papp,29.0,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,COC1CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3c2)C1,2.9e-05,-4.537602002101044
16650873,1589668,2095890,COC1(C)CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3c2)C1,Papp,25.2,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,COC1(C)CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3c2)C1,2.52e-05,-4.598599459218456
16650874,1589668,2095891,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CC(F)(F)C5)cc34)cc2)cn1,Papp,39.7,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CC(F)(F)C5)cc34)cc2)cn1,3.97e-05,-4.401209493236885
16650875,1589668,2095892,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CC(C)(F)C5)cc34)cc2)cn1,Papp,25.8,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CC(C)(F)C5)cc34)cc2)cn1,2.58e-05,-4.58838029403677
16650876,1589668,2095893,CC(=O)Nc1ccc2c(N)ncc(-c3ccc(-c4cnn(C)c4)cc3)c2c1,Papp,21.8,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,CC(=O)Nc1ccc2c(N)ncc(-c3ccc(-c4cnn(C)c4)cc3)c2c1,2.18e-05,-4.661543506395395
16650877,1589668,2095894,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)NC5CC5)cc34)cc2)cn1,Papp,32.5,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)NC5CC5)cc34)cc2)cn1,3.25e-05,-4.488116639021126
16650878,1589668,2095895,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(N5CCOC5=O)cc34)cc2)cn1,Papp,20.6,10'-6 cm/s,Apparent permeability from apical to basolateral side in human Caco2 cells at 1 uM after 2 hrs by LC-MS/MS analysis,Cn1cc(-c2ccc(-c3cnc(N)c4ccc(N5CCOC5=O)cc34)cc2)cn1,2.06e-05,-4.686132779630847
16648335,1590801,2095091,CCCCc1ccc(-c2nc(C)c(-c3ccnc(N)n3)s2)cc1,Papp,14.9,10'-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells at pH 6.5 after 2 hrs by LC/MS/MS analysis,CCCCc1ccc(-c2nc(C)c(-c3ccnc(N)n3)s2)cc1,1.49e-05,-4.826813731587726
16648336,1590801,2095190,CCCCc1ccc(-c2nc(C)c(-c3ccnc(NN)n3)s2)cc1,Papp,1.6,10'-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells at pH 6.5 after 2 hrs by LC/MS/MS analysis,CCCCc1ccc(-c2nc(C)c(-c3ccnc(NN)n3)s2)cc1,1.6e-06,-5.795880017344075
16648337,1590801,394165,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,Papp,27.6,10'-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells at pH 6.5 after 2 hrs by LC/MS/MS analysis,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,2.76e-05,-4.559090917934783
16648338,1590801,10685,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,Papp,0.2,10'-6 cm/s,Apparent permeability across apical to basolateral side in human Caco2 cells at pH 6.5 after 2 hrs by LC/MS/MS analysis,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,2e-07,-6.698970004336019
16748554,1617563,2136893,N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CCCC[C@@H]3N)cc2)cc1,Papp,11.0,ucm/s,Apparent permeability across apical to basolateral side in human Caco2 cells at 10 uM after 1 hr by LC-MS method,N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CCCC[C@@H]3N)cc2)cc1,1.1e-05,-4.958607314841775
